time,cell_id,x,y,theta
21,49,58.13555261433139,70.54806033813036,518.4
22,0,54.15986518380309,71.8067769661769,169.20000000000002
22,1,51.39394953355076,72.15619337110763,176.4
22,2,48.60605046644924,72.15619337110763,183.6
22,3,45.840134816196915,71.8067769661769,190.79999999999998
22,4,43.13982272487617,71.11345466175241,198.0
22,5,40.547699727255385,70.08716056474563,205.20000000000002
22,6,38.104645151466286,68.74407994614474,212.4
22,7,35.84918742757909,67.10539398962253,219.6
22,8,33.81689647124467,65.1969457516169,226.79999999999998
22,9,32.03982272487617,63.0488326008929,234.0
22,10,30.54599170302623,60.69493156505808,241.20000000000002
22,11,29.358962013280824,58.172365069599856,248.4
22,12,28.49745382294439,55.52091549505979,255.59999999999997
22,13,27.975053630818596,52.78239778512756,262.8
22,14,27.8,50.0,270.0
22,15,27.975053630818596,47.21760221487246,277.19999999999993
22,16,28.497453822944387,44.47908450494022,284.40000000000003
22,17,29.358962013280824,41.82763493040014,291.6
22,18,30.54599170302623,39.30506843494193,298.8
22,19,32.03982272487616,36.9511673991071,306.0
22,20,33.81689647124466,34.80305424838311,313.2
22,21,35.849187427579096,32.89460601037747,320.40000000000003
22,22,38.104645151466265,31.255920053855274,327.59999999999997
22,23,40.54769972725538,29.912839435254373,334.8
22,24,43.13982272487616,28.886545338247593,342.0
22,25,45.840134816196915,28.19322303382311,349.2
22,26,48.60605046644925,27.84380662889237,356.40000000000003
22,27,51.393949533550746,27.84380662889237,363.59999999999997
22,28,54.15986518380308,28.19322303382311,370.8
22,29,56.86017727512383,28.886545338247586,378.0
22,30,59.452300272744594,29.912839435254362,385.19999999999993
22,31,61.89535484853371,31.255920053855256,392.4
22,32,64.15081257242092,32.89460601037749,399.6
22,33,66.18310352875534,34.80305424838312,406.8
22,34,67.96017727512384,36.95116739910711,414.00000000000006
22,35,69.45400829697377,39.30506843494192,421.2
22,36,70.64103798671918,41.82763493040015,428.40000000000003
22,37,71.50254617705562,44.47908450494023,435.6
22,38,72.02494636918141,47.217602214872436,442.8
22,39,72.2,49.99999999999999,450.0
22,40,72.02494636918141,52.78239778512755,457.2
22,41,71.50254617705562,55.52091549505976,464.40000000000003
22,42,70.64103798671917,58.172365069599856,471.59999999999997
22,43,69.45400829697377,60.69493156505807,478.79999999999995
22,44,67.96017727512384,63.048832600892894,486.0
22,45,66.18310352875534,65.19694575161688,493.20000000000005
22,46,64.15081257242093,67.10539398962251,500.40000000000003
22,47,61.895354848533714,68.74407994614474,507.59999999999997
22,48,59.45230027274462,70.08716056474563,514.8
22,49,56.86017727512384,71.1134546617524,522.0
23,0,52.79493110848399,72.12415783931286,172.79999999999998
23,1,50.00000000000001,72.3,180.0
23,2,47.20506889151602,72.12415783931286,187.2
23,3,44.45421551622374,71.59940449316848,194.4
23,4,41.790822475131684,70.73401563530801,201.59999999999997
23,5,39.256893067531756,69.54163896497816,208.79999999999998
23,6,36.892388873877856,68.04107897456133,216.0
23,7,34.734599537790245,66.25600039149748,223.2
23,8,32.817554686099896,64.21455497139578,230.4
23,9,31.171487261305067,61.94893752803163,237.59999999999997
23,10,29.82235673000777,59.49487820190112,244.79999999999998
23,11,28.791439686618073,56.89107897456133,252.0
23,12,28.094994308750245,54.17860331526167,259.19999999999993
23,13,27.744003956049543,51.40022858550369,266.40000000000003
23,14,27.744003956049543,48.599771414496324,273.59999999999997
23,15,28.094994308750238,45.821396684738346,280.8
23,16,28.79143968661807,43.108921025438676,288.0
23,17,29.82235673000777,40.50512179809888,295.2
23,18,31.171487261305057,38.05106247196838,302.40000000000003
23,19,32.81755468609989,35.78544502860423,309.59999999999997
23,20,34.73459953779024,33.74399960850252,316.8
23,21,36.89238887387785,31.95892102543867,324.0
23,22,39.256893067531735,30.458361035021852,331.19999999999993
23,23,41.79082247513166,29.265984364692002,338.4
23,24,44.45421551622373,28.400595506831525,345.59999999999997
23,25,47.20506889151601,27.87584216068715,352.8
23,26,49.99999999999999,27.7,360.0
23,27,52.794931108483965,27.875842160687142,367.19999999999993
23,28,55.545784483776266,28.400595506831525,374.40000000000003
23,29,58.20917752486831,29.265984364691988,381.59999999999997
23,30,60.74310693246822,30.45836103502183,388.79999999999995
23,31,63.107611126122144,31.958921025438666,396.0
23,32,65.26540046220975,33.74399960850252,403.2
23,33,67.1824453139001,35.78544502860422,410.40000000000003
23,34,68.82851273869494,38.051062471968386,417.6
23,35,70.17764326999223,40.50512179809887,424.8
23,36,71.20856031338192,43.10892102543867,432.0
23,37,71.90500569124976,45.82139668473834,439.2
23,38,72.25599604395046,48.599771414496296,446.4
23,39,72.25599604395046,51.400228585503676,453.59999999999997
23,40,71.90500569124976,54.178603315261654,460.8
23,41,71.20856031338194,56.8910789745613,468.0
23,42,70.17764326999223,59.494878201901116,475.19999999999993
23,43,68.82851273869494,61.94893752803161,482.3999999999999
23,44,67.18244531390012,64.21455497139577,489.59999999999997
23,45,65.26540046220977,66.25600039149748,496.8
23,46,63.10761112612217,68.04107897456132,504.0
23,47,60.74310693246825,69.54163896497815,511.19999999999993
23,48,58.20917752486834,70.734015635308,518.3999999999999
23,49,55.54578448377628,71.59940449316848,525.6
24,0,51.40650763745662,72.35579871679329,176.4
24,1,48.59349236254339,72.35579871679329,183.59999999999997
24,2,45.80265855327977,72.00323441632263,190.79999999999998
24,3,43.078019326001176,71.30366596501145,198.0
24,4,40.46254386894237,70.26812597523883,205.20000000000002
24,5,37.997479792470486,68.91294553124514,212.4
24,6,35.72170262962936,67.2594966381777,219.59999999999997
24,7,33.671102745760386,65.33385517280263,226.79999999999998
24,8,31.87801932600118,63.166389651351395,234.0
24,9,30.370730367017458,60.79128229987842,241.20000000000002
24,10,29.173006716103174,58.24598998013679,248.4
24,11,28.303737190718664,55.57065347249276,255.59999999999997
24,12,27.776630690555702,52.80746443184042,262.8
24,13,27.6,50.0,270.0
24,14,27.776630690555702,47.192535568159585,277.2
24,15,28.303737190718657,44.42934652750726,284.4
24,16,29.17300671610317,41.754010019863216,291.59999999999997
24,17,30.370730367017458,39.208717700121575,298.8
24,18,31.878019326001173,36.833610348648605,306.0
24,19,33.67110274576038,34.666144827197385,313.19999999999993
24,20,35.721702629629355,32.74050336182232,320.40000000000003
24,21,37.99747979247047,31.08705446875487,327.59999999999997
24,22,40.46254386894237,29.73187402476117,334.8
24,23,43.078019326001176,28.696334034988563,342.0
24,24,45.80265855327975,27.996765583677377,349.19999999999993
24,25,48.59349236254339,27.644201283206716,356.40000000000003
24,26,51.406507637456606,27.644201283206716,363.59999999999997
24,27,54.19734144672022,27.996765583677373,370.8
24,28,56.92198067399882,28.696334034988556,378.0
24,29,59.537456131057624,29.731874024761165,385.2
24,30,62.00252020752951,31.087054468754854,392.4
24,31,64.27829737037064,32.74050336182231,399.59999999999997
24,32,66.32889725423962,34.666144827197385,406.8
24,33,68.12198067399882,36.8336103486486,414.0
24,34,69.62926963298256,39.208717700121596,421.20000000000005
24,35,70.82699328389683,41.754010019863216,428.40000000000003
24,36,71.69626280928134,44.42934652750724,435.59999999999997
24,37,72.2233693094443,47.1925355681596,442.8
24,38,72.4,49.99999999999999,450.0
24,39,72.22336930944431,52.807464431840394,457.19999999999993
24,40,71.69626280928134,55.57065347249275,464.40000000000003
24,41,70.82699328389683,58.24598998013677,471.59999999999997
24,42,69.62926963298253,60.79128229987843,478.8
24,43,68.12198067399882,63.16638965135139,486.0
24,44,66.32889725423964,65.33385517280261,493.19999999999993
24,45,64.27829737037065,67.25949663817768,500.40000000000003
24,46,62.002520207529535,68.91294553124513,507.59999999999997
24,47,59.53745613105762,70.26812597523883,514.8000000000001
24,48,56.92198067399883,71.30366596501143,522.0
24,49,54.19734144672025,72.00323441632263,529.1999999999999
25,0,50.0,72.5,180.0
25,1,47.180002244803156,72.32258077957574,187.20000000000002
25,2,44.40447753879077,71.79312112539421,194.4
25,3,41.71719756459474,70.91997093248565,201.6
25,4,39.160542332711415,69.71690030098694,208.79999999999998
25,5,36.77483182341936,68.20288237343632,216.0
25,6,34.597690116604504,66.40179411698176,223.20000000000002
25,7,32.663452037544744,64.34203976934552,230.4
25,8,31.00262167620466,62.05610288702742,237.59999999999997
25,9,29.641391319514568,59.58003406021414,244.79999999999998
25,10,28.601228383359043,56.95288237343632,252.0
25,11,27.898536858604505,54.21607957817881,259.2
25,12,27.54439861036389,51.41278668940956,266.40000000000003
25,13,27.54439861036389,48.58721331059045,273.59999999999997
25,14,27.8985368586045,45.7839204218212,280.8
25,15,28.60122838335904,43.04711762656368,288.0
25,16,29.641391319514565,40.41996593978587,295.2
25,17,31.00262167620466,37.94389711297257,302.40000000000003
25,18,32.663452037544744,35.65796023065448,309.59999999999997
25,19,34.5976901166045,33.59820588301824,316.8
25,20,36.77483182341935,31.797117626563683,324.0
25,21,39.16054233271141,30.28309969901307,331.2
25,22,41.71719756459475,29.080029067514342,338.40000000000003
25,23,44.40447753879076,28.2068788746058,345.59999999999997
25,24,47.18000224480315,27.67741922042425,352.8
25,25,49.99999999999999,27.5,360.0
25,26,52.819997755196844,27.67741922042425,367.2
25,27,55.595522461209235,28.2068788746058,374.40000000000003
25,28,58.282802435405245,29.08002906751434,381.59999999999997
25,29,60.8394576672886,30.28309969901308,388.8
25,30,63.22516817658064,31.797117626563676,396.0
25,31,65.40230988339547,33.598205883018224,403.19999999999993
25,32,67.33654796245526,35.65796023065448,410.40000000000003
25,33,68.99737832379535,37.943897112972586,417.6
25,34,70.35860868048545,40.419965939785875,424.8
25,35,71.39877161664096,43.047117626563676,432.0
25,36,72.1014631413955,45.78392042182119,439.2
25,37,72.45560138963612,48.58721331059045,446.40000000000003
25,38,72.45560138963612,51.412786689409536,453.59999999999997
25,39,72.1014631413955,54.21607957817879,460.8
25,40,71.39877161664096,56.95288237343631,468.0
25,41,70.35860868048545,59.58003406021412,475.19999999999993
25,42,68.99737832379535,62.05610288702742,482.40000000000003
25,43,67.33654796245527,64.3420397693455,489.59999999999997
25,44,65.4023098833955,66.40179411698176,496.8
25,45,63.22516817658065,68.20288237343631,504.0
25,46,60.83945766728861,69.71690030098692,511.19999999999993
25,47,58.28280243540526,70.91997093248565,518.4
25,48,55.59552246120925,71.79312112539421,525.6
25,49,52.81999775519686,72.32258077957574,532.8000000000001
26,0,48.58093425863752,72.55540406247894,183.6
26,1,45.765182290362624,72.19969186646837,190.79999999999998
26,2,43.01621592712619,71.49387726827048,198.0
26,3,40.37738801062935,70.44909138573205,205.20000000000002
26,4,37.89031443347467,69.08181111634553,212.4
26,5,35.594217831679615,67.41359928673285,219.6
26,6,33.525309020276104,65.47076459398836,226.79999999999998
26,7,31.716215927126186,63.283946701809896,234.0
26,8,30.19546903100868,60.887633034698766,241.20000000000002
26,9,28.987051418925514,58.31961489067372,248.4
26,10,28.11002055849293,55.62039144992572,255.59999999999997
26,11,27.578207750292805,52.83253107855328,262.8
26,12,27.4,50.0,270.0
26,13,27.578207750292805,47.16746892144672,277.2
26,14,28.110020558492934,44.37960855007427,284.40000000000003
26,15,28.987051418925514,41.68038510932629,291.59999999999997
26,16,30.195469031008685,39.112366965301234,298.8
26,17,31.71621592712619,36.716053298190104,306.0
26,18,33.5253090202761,34.52923540601164,313.2
26,19,35.594217831679615,32.58640071326715,320.40000000000003
26,20,37.89031443347467,30.918188883654466,327.59999999999997
26,21,40.37738801062937,29.550908614267957,334.8
26,22,43.01621592712618,28.50612273172953,342.0
26,23,45.7651822903626,27.800308133531637,349.19999999999993
26,24,48.58093425863752,27.444595937521058,356.40000000000003
26,25,51.41906574136247,27.444595937521058,363.59999999999997
26,26,54.23481770963739,27.800308133531637,370.8
26,27,56.98378407287381,28.506122731729523,378.0
26,28,59.62261198937064,29.550908614267957,385.2
26,29,62.10968556652533,30.918188883654462,392.40000000000003
26,30,64.40578216832037,32.58640071326715,399.59999999999997
26,31,66.4746909797239,34.52923540601163,406.8
26,32,68.28378407287381,36.716053298190104,414.0
26,33,69.80453096899133,39.11236696530125,421.20000000000005
26,34,71.01294858107448,41.68038510932628,428.40000000000003
26,35,71.88997944150707,44.379608550074266,435.59999999999997
26,36,72.4217922497072,47.16746892144673,442.8
26,37,72.6,49.99999999999999,450.0
26,38,72.4217922497072,52.83253107855325,457.19999999999993
26,39,71.88997944150707,55.62039144992572,464.40000000000003
26,40,71.01294858107448,58.31961489067371,471.59999999999997
26,41,69.80453096899133,60.88763303469874,478.79999999999995
26,42,68.28378407287381,63.28394670180989,486.0
26,43,66.47469097972392,65.47076459398835,493.19999999999993
26,44,64.40578216832039,67.41359928673285,500.40000000000003
26,45,62.109685566525336,69.08181111634553,507.59999999999997
26,46,59.62261198937067,70.44909138573203,514.8
26,47,56.98378407287382,71.49387726827047,522.0
26,48,54.2348177096374,72.19969186646836,529.1999999999999
26,49,51.41906574136248,72.55540406247894,536.4
27,0,47.1549355980903,72.52100371983865,187.20000000000002
27,1,44.354739561357796,71.98683775761992,194.4
27,2,41.643572654057806,71.10592622966331,201.6
27,3,39.06419159789107,69.89216163699571,208.79999999999998
27,4,36.65727477296087,68.3646857723113,216.0
27,5,34.46078069541876,66.54758784246604,223.20000000000002
27,6,32.509349388989584,64.46952456729525,230.4
27,7,30.83375609110426,62.16326824602322,237.59999999999997
27,8,29.460425909021364,59.665189918527155,244.79999999999998
27,9,28.411017080100013,57.01468577231131,252.0
27,10,27.70207940845877,54.253555841095945,259.2
27,11,27.344793264678238,51.42534479331542,266.40000000000003
27,12,27.344793264678238,48.5746552066846,273.59999999999997
27,13,27.702079408458765,45.746444158904055,280.8
27,14,28.41101708010001,42.9853142276887,288.0
27,15,29.460425909021357,40.33481008147286,295.19999999999993
27,16,30.83375609110426,37.83673175397677,302.40000000000003
27,17,32.50934938898959,35.53047543270474,309.6
27,18,34.46078069541876,33.452412157533956,316.8
27,19,36.65727477296086,31.635314227688692,324.0
27,20,39.06419159789107,30.1078383630043,331.2
27,21,41.64357265405781,28.894073770336693,338.40000000000003
27,22,44.35473956135778,28.013162242380073,345.59999999999997
27,23,47.15493559809028,27.478996280161358,352.8
27,24,49.99999999999999,27.3,360.0
27,25,52.8450644019097,27.478996280161358,367.2
27,26,55.64526043864221,28.013162242380073,374.40000000000003
27,27,58.35642734594218,28.89407377033669,381.59999999999997
27,28,60.935808402108925,30.107838363004294,388.8
27,29,63.34272522703913,31.63531422768869,396.0
27,30,65.53921930458122,33.45241215753394,403.19999999999993
27,31,67.49065061101041,35.53047543270473,410.4
27,32,69.16624390889575,37.836731753976785,417.6
27,33,70.53957409097865,40.33481008147286,424.8
27,34,71.58898291989999,42.985314227688704,432.00000000000006
27,35,72.29792059154123,45.74644415890405,439.2
27,36,72.65520673532177,48.57465520668459,446.40000000000003
27,37,72.65520673532177,51.42534479331542,453.6
27,38,72.29792059154124,54.25355584109594,460.8
27,39,71.58898291989999,57.0146857723113,468.0
27,40,70.53957409097865,59.66518991852715,475.19999999999993
27,41,69.16624390889575,62.16326824602321,482.3999999999999
27,42,67.49065061101041,64.46952456729525,489.6000000000001
27,43,65.53921930458124,66.54758784246604,496.8
27,44,63.34272522703914,68.3646857723113,504.0
27,45,60.93580840210894,69.8921616369957,511.19999999999993
27,46,58.35642734594221,71.1059262296633,518.3999999999999
27,47,55.6452604386422,71.98683775761992,525.6
27,48,52.84506440190972,72.52100371983865,532.8000000000001
27,49,50.00000000000001,72.69999999999999,540.0
28,0,45.72770602744548,72.3961493166141,190.79999999999998
28,1,42.9544125282512,71.68408857152951,198.0
28,2,40.292232152316345,70.63005679622525,205.20000000000002
28,3,37.783149074478885,69.25067670144595,212.4
28,4,35.466733033729874,67.567701935288,219.6
28,5,33.37951529479182,65.60767401517411,226.79999999999998
28,6,31.5544125282512,63.40150375226839,234.0
28,7,30.02020769499991,60.98398376951911,241.20000000000002
28,8,28.801096121747864,58.393239801210655,248.4
28,9,27.916303926267204,55.67012942735869,255.59999999999997
28,10,27.379784810029907,52.857597725266146,262.8
28,11,27.2,50.0,270.0
28,12,27.379784810029907,47.14240227473386,277.2
28,13,27.916303926267208,44.329870572641305,284.40000000000003
28,14,28.801096121747868,41.606760198789345,291.59999999999997
28,15,30.020207694999907,39.0160162304809,298.8
28,16,31.55441252825119,36.59849624773162,306.0
28,17,33.379515294791815,34.392325984825895,313.2
28,18,35.46673303372988,32.432298064712,320.40000000000003
28,19,37.78314907447887,30.749323298554064,327.59999999999997
28,20,40.29223215231634,29.36994320377476,334.8
28,21,42.9544125282512,28.3159114284705,342.0
28,22,45.72770602744548,27.603850683385897,349.2
28,23,48.56837615473164,27.244990591835407,356.4
28,24,51.431623845268334,27.244990591835407,363.59999999999997
28,25,54.272293972554515,27.603850683385893,370.8
28,26,57.045587471748796,28.315911428470493,378.0
28,27,59.707767847683655,29.369943203774756,385.2
28,28,62.21685092552112,30.749323298554057,392.40000000000003
28,29,64.53326696627013,32.43229806471201,399.6
28,30,66.62048470520818,34.39232598482589,406.8
28,31,68.44558747174881,36.59849624773161,414.0
28,32,69.97979230500009,39.01601623048089,421.2
28,33,71.19890387825214,41.606760198789345,428.40000000000003
28,34,72.0836960737328,44.32987057264132,435.6
28,35,72.62021518997008,47.142402274733854,442.8
28,36,72.8,49.99999999999999,450.0
28,37,72.6202151899701,52.85759772526613,457.2
28,38,72.0836960737328,55.670129427358674,464.40000000000003
28,39,71.19890387825214,58.39323980121065,471.59999999999997
28,40,69.97979230500009,60.9839837695191,478.79999999999995
28,41,68.44558747174882,63.40150375226837,485.9999999999999
28,42,66.62048470520818,65.6076740151741,493.20000000000005
28,43,64.53326696627013,67.56770193528799,500.40000000000003
28,44,62.216850925521136,69.25067670144594,507.59999999999997
28,45,59.70776784768367,70.63005679622523,514.8
28,46,57.04558747174883,71.6840885715295,521.9999999999999
28,47,54.27229397255452,72.3961493166141,529.2
28,48,51.43162384526836,72.7550094081646,536.4
28,49,48.568376154731666,72.7550094081646,543.6
29,0,44.30500158392482,72.18055438984565,194.4
29,1,41.56994774352087,71.29188152684095,201.6
29,2,38.96784086307072,70.06742297300447,208.8
29,3,36.539717722502374,68.5264891711863,216.0
29,4,34.32387127423303,66.69338156795033,223.20000000000002
29,5,32.355246740434424,64.59700936524499,230.4
29,6,30.664890506003857,62.27043360501902,237.59999999999997
29,7,29.279460498528156,59.75034577684016,244.80000000000004
29,8,28.220805776840983,57.076489171186296,252.0
29,9,27.505621958313032,54.29103210401309,259.2
29,10,27.145187918992583,51.43790289722127,266.40000000000003
29,11,27.14518791899258,48.56209710277872,273.59999999999997
29,12,27.50562195831303,45.708967895986916,280.8
29,13,28.22080577684098,42.923510828813704,288.0
29,14,29.27946049852816,40.24965422315984,295.2
29,15,30.66489050600385,37.729566394980985,302.40000000000003
29,16,32.35524674043443,35.402990634755,309.6
29,17,34.32387127423304,33.30661843204967,316.8
29,18,36.53971772250236,31.473510828813705,324.0
29,19,38.96784086307072,29.932577026995528,331.2
29,20,41.56994774352088,28.708118473159043,338.40000000000003
29,21,44.305001583924835,27.819445610154343,345.6
29,22,47.129868951377425,27.280573339898464,352.8
29,23,49.99999999999999,27.1,360.0
29,24,52.87013104862257,27.280573339898464,367.2
29,25,55.69499841607518,27.819445610154347,374.40000000000003
29,26,58.43005225647913,28.708118473159047,381.6
29,27,61.032159136929266,29.932577026995524,388.8
29,28,63.460282277497626,31.473510828813698,396.0
29,29,65.67612872576697,33.306618432049675,403.2
29,30,67.64475325956556,35.402990634755,410.4
29,31,69.33510949399613,37.72956639498097,417.59999999999997
29,32,70.72053950147185,40.24965422315985,424.8
29,33,71.77919422315902,42.92351082881372,432.00000000000006
29,34,72.49437804168697,45.70896789598692,439.20000000000005
29,35,72.85481208100742,48.56209710277873,446.40000000000003
29,36,72.85481208100742,51.437902897221285,453.6
29,37,72.49437804168697,54.291032104013105,460.8
29,38,71.77919422315902,57.07648917118629,468.0
29,39,70.72053950147185,59.75034577684016,475.19999999999993
29,40,69.33510949399614,62.27043360501902,482.40000000000003
29,41,67.64475325956559,64.59700936524499,489.59999999999997
29,42,65.67612872576696,66.69338156795033,496.8
29,43,63.46028227749764,68.52648917118628,504.0
29,44,61.03215913692928,70.06742297300447,511.19999999999993
29,45,58.43005225647913,71.29188152684095,518.4
29,46,55.694998416075194,72.18055438984565,525.6
29,47,52.87013104862256,72.71942666010153,532.8000000000001
29,48,50.00000000000001,72.89999999999999,540.0
29,49,47.12986895137744,72.71942666010153,547.1999999999999
30,0,42.89260912937621,71.87429987478853,198.0
30,1,40.207076294003336,70.81102220671845,205.2
30,2,37.675983715483085,69.41954228654635,212.4
30,3,35.33924823578015,67.72180458384315,219.59999999999997
30,4,33.23372156930754,65.74458343635985,226.79999999999998
30,5,31.392609129376208,63.519060802726884,234.0
30,6,29.84494635899114,61.08033450433946,241.19999999999996
30,7,28.615140824570222,58.4668647117476,248.4
30,8,27.722587294041485,55.71986740479167,255.59999999999997
30,9,27.181361869767013,52.882664371979004,262.8
30,10,27.0,50.0,270.0
30,11,27.181361869767013,47.11733562802101,277.19999999999993
30,12,27.722587294041478,44.28013259520836,284.4
30,13,28.615140824570215,41.53313528825242,291.59999999999997
30,14,29.844946358991134,38.91966549566055,298.8
30,15,31.392609129376197,36.48093919727313,306.0
30,16,33.233721569307534,34.25541656364016,313.2
30,17,35.33924823578014,32.27819541615684,320.40000000000003
30,18,37.67598371548307,30.58045771345366,327.59999999999997
30,19,40.20707629400332,29.18897779328156,334.8
30,20,42.892609129376204,28.12570012521147,342.0
30,21,45.69022976452833,27.40739323324016,349.2
30,22,48.55581805082578,27.045385246149753,356.4
30,23,51.444181949174194,27.045385246149753,363.59999999999997
30,24,54.30977023547166,27.407393233240157,370.8
30,25,57.10739087062379,28.125700125211463,378.0
30,26,59.79292370599667,29.188977793281552,385.2
30,27,62.3240162845169,30.580457713453644,392.4
30,28,64.66075176421985,32.278195416156834,399.59999999999997
30,29,66.76627843069247,34.25541656364015,406.8
30,30,68.60739087062377,36.4809391972731,413.99999999999994
30,31,70.15505364100885,38.91966549566053,421.19999999999993
30,32,71.38485917542978,41.53313528825241,428.40000000000003
30,33,72.27741270595851,44.28013259520834,435.6
30,34,72.81863813023298,47.11733562802101,442.8
30,35,73.0,49.99999999999999,450.0
30,36,72.81863813023298,52.882664371979,457.2
30,37,72.27741270595851,55.719867404791664,464.40000000000003
30,38,71.38485917542978,58.46686471174758,471.59999999999997
30,39,70.15505364100886,61.08033450433944,478.79999999999995
30,40,68.60739087062379,63.51906080272688,486.0
30,41,66.76627843069248,65.74458343635982,493.19999999999993
30,42,64.66075176421987,67.72180458384315,500.40000000000003
30,43,62.32401628451693,69.41954228654635,507.59999999999997
30,44,59.792923705996685,70.81102220671843,514.8
30,45,57.1073908706238,71.87429987478853,522.0
30,46,54.30977023547169,72.59260676675984,529.1999999999999
30,47,51.44418194917421,72.95461475385025,536.4
30,48,48.555818050825806,72.95461475385025,543.6
30,49,45.69022976452837,72.59260676675984,550.8
31,0,41.49632283298394,71.47783682401861,201.59999999999997
31,1,38.871490128250386,70.24268430901326,208.79999999999998
31,2,36.42216067204387,68.6882925700613,216.0
31,3,34.18696185304729,66.83917529343461,223.2
31,4,32.20114409187927,64.72449416319473,230.4
31,5,30.496024920903455,62.37759896401483,237.59999999999997
31,6,29.098495088034955,59.835501635153186,244.79999999999998
31,7,28.03059447358195,57.13829257006129,252.0
31,8,27.309164508167292,54.32850836693024,259.2
31,9,26.945582573306925,51.450461001127145,266.40000000000003
31,10,26.945582573306925,48.54953899887287,273.59999999999997
31,11,27.309164508167285,45.67149163306976,280.8
31,12,28.030594473581946,42.86170742993872,288.0
31,13,29.09849508803495,40.16449836484682,295.2
31,14,30.496024920903444,37.622401035985185,302.40000000000003
31,15,32.20114409187926,35.27550583680528,309.59999999999997
31,16,34.186961853047286,33.16082470656539,316.8
31,17,36.422160672043866,31.311707429938714,324.0
31,18,38.87149012825038,29.757315690986754,331.2
31,19,41.49632283298392,28.5221631759814,338.4
31,20,44.255263606491845,27.625728977928617,345.59999999999997
31,21,47.10480230466456,27.082150399635566,352.8
31,22,49.99999999999999,26.9,360.0
31,23,52.895197695335405,27.08215039963556,367.19999999999993
31,24,55.744736393508134,27.62572897792861,374.4
31,25,58.50367716701605,28.522163175981387,381.59999999999997
31,26,61.128509871749614,29.757315690986747,388.8
31,27,63.57783932795612,31.311707429938707,396.0
31,28,65.8130381469527,33.16082470656539,403.2
31,29,67.79885590812074,35.27550583680527,410.40000000000003
31,30,69.50397507909653,37.62240103598517,417.59999999999997
31,31,70.90150491196505,40.164498364846814,424.8
31,32,71.96940552641804,42.86170742993871,432.0
31,33,72.6908354918327,45.671491633069756,439.2
31,34,73.05441742669308,48.54953899887286,446.40000000000003
31,35,73.05441742669308,51.450461001127124,453.59999999999997
31,36,72.69083549183271,54.32850836693023,460.8
31,37,71.96940552641806,57.13829257006128,468.0
31,38,70.90150491196506,59.83550163515316,475.19999999999993
31,39,69.50397507909656,62.37759896401481,482.3999999999999
31,40,67.79885590812074,64.72449416319472,489.59999999999997
31,41,65.81303814695274,66.83917529343458,496.79999999999995
31,42,63.577839327956134,68.6882925700613,504.0
31,43,61.12850987174964,70.24268430901324,511.19999999999993
31,44,58.50367716701608,71.4778368240186,518.3999999999999
31,45,55.74473639350816,72.37427102207138,525.6
31,46,52.89519769533546,72.91784960036443,532.8
31,47,50.00000000000001,73.1,540.0
31,48,47.104802304664595,72.91784960036443,547.1999999999999
31,49,44.25526360649185,72.37427102207138,554.4
32,0,40.12192043569031,70.99198761721165,205.20000000000002
32,1,37.56881835648728,69.58840787164675,212.4
32,2,35.2117634378304,67.8759072323983,219.6
32,3,33.08792784382325,65.88149285754558,226.8
32,4,31.23080573050122,63.63661785318538,234.0
32,5,29.669685022982364,61.176685239159795,241.20000000000002
32,6,28.429185527392566,58.540489622284525,248.4
32,7,27.528870661815755,55.76960538222463,255.59999999999997
32,8,26.98293892950412,52.907731018691855,262.8
32,9,26.8,50.0,270.0
32,10,26.98293892950412,47.09226898130814,277.2
32,11,27.528870661815755,44.23039461777536,284.40000000000003
32,12,28.42918552739257,41.459510377715475,291.59999999999997
32,13,29.669685022982367,38.823314760840205,298.8
32,14,31.230805730501213,36.36338214681463,306.0
32,15,33.08792784382325,34.11850714245442,313.2
32,16,35.211763437830406,32.12409276760168,320.40000000000003
32,17,37.568818356487284,30.411592128353245,327.6
32,18,40.12192043569033,29.008012382788348,334.8
32,19,42.83080573050122,27.93548882195244,342.0
32,20,45.65275350161119,27.210935783094424,349.2
32,21,48.54325994691993,26.8457799004641,356.40000000000003
32,22,51.45674005308006,26.8457799004641,363.59999999999997
32,23,54.347246498388806,27.21093578309442,370.8
32,24,57.169194269498774,27.935488821952433,378.0
32,25,59.87807956430969,29.008012382788348,385.2
32,26,62.43118164351272,30.411592128353252,392.40000000000003
32,27,64.78823656216959,32.12409276760168,399.59999999999997
32,28,66.91207215617675,34.11850714245443,406.8
32,29,68.76919426949878,36.36338214681462,414.0
32,30,70.33031497701762,38.82331476084019,421.19999999999993
32,31,71.57081447260742,41.459510377715475,428.40000000000003
32,32,72.47112933818424,44.230394617775374,435.6
32,33,73.01706107049588,47.09226898130815,442.8
32,34,73.2,50.000000000000014,450.00000000000006
32,35,73.01706107049588,52.907731018691855,457.2
32,36,72.47112933818424,55.76960538222463,464.40000000000003
32,37,71.57081447260742,58.54048962228454,471.59999999999997
32,38,70.33031497701764,61.17668523915978,478.79999999999995
32,39,68.76919426949878,63.63661785318537,486.0
32,40,66.91207215617675,65.88149285754558,493.20000000000005
32,41,64.78823656216962,67.8759072323983,500.40000000000003
32,42,62.431181643512716,69.58840787164675,507.59999999999997
32,43,59.878079564309694,70.99198761721165,514.8
32,44,57.16919426949879,72.06451117804755,522.0
32,45,54.34724649838881,72.78906421690557,529.2
